,address_type,agency,agency_name,bbl,borough,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,status,street_name,unique_key,x_coordinate_state_plane,y_coordinate_state_plane,created_time,lonlat,geometry
783,BLOCKFACE,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2016-03-11T04:34:29.000,12 MANHATTAN,Drinking,2016-03-11 00:35:14,WEST 180 STREET,WEST 181 STREET,In Public,2016-03-11T08:35:14.000,Precinct,PINEHURST AVENUE,10033,,,,40.8506829769,"{u'type': u'Point', u'coordinates': [-73.939437005228, 40.850682976948]}",Street/Sidewalk,-73.9394370052,PHONE,MANHATTAN,Unspecified,2016-03-11T04:34:29.000,The Police Department responded and upon arrival those responsible for the condition were gone.,Closed,PINEHURST AVENUE,32872853,1001005,249210,00:35:14,"(-73.93943700522848, 40.850682976948455)",POINT (-73.93943700522848 40.85068297694846)
784,ADDRESS,NYPD,New York City Police Department,1002340009,MANHATTAN,NEW YORK,2016-03-16T01:36:52.000,02 MANHATTAN,Drinking,2016-03-15 23:05:13,HOWARD STREET,GRAND STREET,In Public,2016-03-16T07:05:13.000,Precinct,161 LAFAYETTE STREET,10013,,,,40.7198656995,"{u'type': u'Point', u'coordinates': [-73.99920995159, 40.71986569947]}",Store/Commercial,-73.9992099516,PHONE,MANHATTAN,Unspecified,2016-03-16T01:36:52.000,The Police Department responded and upon arrival those responsible for the condition were gone.,Closed,LAFAYETTE STREET,32909222,984469,201543,23:05:13,"(-73.99920995158993, 40.71986569946964)",POINT (-73.99920995158993 40.71986569946964)
785,BLOCKFACE,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2016-03-19T02:13:46.000,09 MANHATTAN,Drinking,2016-03-19 00:19:42,AMSTERDAM AVENUE,BROADWAY,In Public,2016-03-19T08:19:42.000,Precinct,WEST 150 STREET,10031,,,,40.8289758938,"{u'type': u'Point', u'coordinates': [-73.946665582898, 40.828975893819]}",Street/Sidewalk,-73.9466655829,PHONE,MANHATTAN,Unspecified,2016-03-19T02:13:46.000,The Police Department issued a summons in response to the complaint.,Closed,WEST 150 STREET,32934786,999010,241300,00:19:42,"(-73.94666558289795, 40.82897589381934)",POINT (-73.94666558289795 40.82897589381934)
786,ADDRESS,NYPD,New York City Police Department,1021770014,MANHATTAN,NEW YORK,2016-03-19T21:02:11.000,12 MANHATTAN,Drinking,2016-03-19 20:22:51,FT WASHINGTON AVENUE,PINEHURST AVENUE,In Public,2016-03-20T04:22:51.000,Precinct,809 WEST 177 STREET,10033,,,,40.8479991032,"{u'type': u'Point', u'coordinates': [-73.940296079849, 40.847999103189]}",Street/Sidewalk,-73.9402960798,PHONE,MANHATTAN,Unspecified,2016-03-19T21:02:11.000,The Police Department responded and upon arrival those responsible for the condition were gone.,Closed,WEST 177 STREET,32942528,1000768,248232,20:22:51,"(-73.94029607984919, 40.8479991031889)",POINT (-73.94029607984919 40.8479991031889)
787,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2016-03-26T00:58:35.000,12 MANHATTAN,Drinking,2016-03-25 20:18:33,,,In Public,2016-03-26T04:18:33.000,Precinct,,10033,WEST  177 STREET,PINEHURST AVENUE,,40.848018389,"{u'type': u'Point', u'coordinates': [-73.940437027179, 40.848018388992]}",Street/Sidewalk,-73.9404370272,PHONE,MANHATTAN,Unspecified,2016-03-26T00:58:35.000,The Police Department responded and upon arrival those responsible for the condition were gone.,Closed,,32984854,1000729,248239,20:18:33,"(-73.94043702717887, 40.848018388991804)",POINT (-73.94043702717887 40.8480183889918)
788,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2016-04-01T21:37:17.000,12 MANHATTAN,Drinking,2016-04-01 20:44:43,,,In Public,2016-04-02T04:44:43.000,Precinct,,10033,WEST  177 STREET,PINEHURST AVENUE,,40.848018389,"{u'type': u'Point', u'coordinates': [-73.940437027179, 40.848018388992]}",Street/Sidewalk,-73.9404370272,PHONE,MANHATTAN,Unspecified,2016-04-01T21:37:17.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,,33034284,1000729,248239,20:44:43,"(-73.94043702717887, 40.848018388991804)",POINT (-73.94043702717887 40.8480183889918)
789,ADDRESS,NYPD,New York City Police Department,1003620001,MANHATTAN,NEW YORK,2016-04-02T05:33:27.000,03 MANHATTAN,Drinking,2016-04-01 23:26:08,EAST 7 STREET,EAST 8 STREET,In Public,2016-04-02T07:26:08.000,Precinct,90 AVENUE D,10009,,,,40.7231130862,"{u'type': u'Point', u'coordinates': [-73.976441700623, 40.723113086193]}",Street/Sidewalk,-73.9764417006,PHONE,MANHATTAN,Unspecified,2016-04-02T05:33:27.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,AVENUE D,33035017,990780,202727,23:26:08,"(-73.97644170062286, 40.723113086193166)",POINT (-73.97644170062286 40.72311308619317)
790,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2016-04-03T01:57:11.000,03 MANHATTAN,Drinking,2016-04-03 00:42:27,,,In Public,2016-04-03T08:42:27.000,Precinct,,10002,STANTON STREET,LUDLOW STREET,,40.7212346873,"{u'type': u'Point', u'coordinates': [-73.987770232268, 40.721234687346]}",Club/Bar/Restaurant,-73.9877702323,PHONE,MANHATTAN,Unspecified,2016-04-03T01:57:11.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,,33041118,987640,202042,00:42:27,"(-73.98777023226815, 40.72123468734571)",POINT (-73.98777023226815 40.72123468734571)
791,ADDRESS,NYPD,New York City Police Department,1017180001,MANHATTAN,NEW YORK,2016-04-09T05:45:46.000,10 MANHATTAN,Drinking,2016-04-09 00:49:19,5 AVENUE,LENOX AVENUE,In Public,2016-04-09T08:49:19.000,Precinct,95 WEST 119 STREET,10026,,,,40.8038018764,"{u'type': u'Point', u'coordinates': [-73.94788135135, 40.803801876378]}",Residential Building/House,-73.9478813513,PHONE,MANHATTAN,Unspecified,2016-04-09T05:45:46.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WEST 119 STREET,33089292,998679,232128,00:49:19,"(-73.94788135134962, 40.80380187637796)",POINT (-73.94788135134962 40.80380187637796)
792,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2016-04-22T09:56:55.000,12 MANHATTAN,Drinking,2016-04-21 23:38:34,,,In Public,2016-04-22T07:38:34.000,Precinct,,10033,WEST  177 STREET,PINEHURST AVENUE,,40.848018389,"{u'type': u'Point', u'coordinates': [-73.940437027179, 40.848018388992]}",Residential Building/House,-73.9404370272,PHONE,MANHATTAN,Unspecified,2016-04-22T09:56:55.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,,33181583,1000729,248239,23:38:34,"(-73.94043702717887, 40.848018388991804)",POINT (-73.94043702717887 40.8480183889918)
793,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2016-04-23T02:46:24.000,03 MANHATTAN,Drinking,2016-04-23 01:08:04,,,In Public,2016-04-23T09:08:04.000,Precinct,,10003,EAST   13 STREET,THIRD AVENUE,,40.7326034596,"{u'type': u'Point', u'coordinates': [-73.987681548512, 40.732603459605]}",Street/Sidewalk,-73.9876815485,PHONE,MANHATTAN,Unspecified,2016-04-23T02:46:24.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,,33194228,987664,206184,01:08:04,"(-73.98768154851247, 40.732603459604604)",POINT (-73.98768154851247 40.7326034596046)
794,ADDRESS,NYPD,New York City Police Department,1020820052,MANHATTAN,NEW YORK,2016-04-24T02:10:13.000,09 MANHATTAN,Drinking,2016-04-24 01:17:12,AMSTERDAM AVENUE,BROADWAY,In Public,2016-04-24T09:17:12.000,Precinct,528 WEST 151 STREET,10031,,,,40.8294201347,"{u'type': u'Point', u'coordinates': [-73.945801608079, 40.829420134744]}",Street/Sidewalk,-73.9458016081,PHONE,MANHATTAN,Unspecified,2016-04-24T02:10:13.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WEST 151 STREET,33196903,999249,241462,01:17:12,"(-73.94580160807871, 40.82942013474427)",POINT (-73.94580160807871 40.82942013474427)
795,BLOCKFACE,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2016-04-24T03:29:32.000,12 MANHATTAN,Drinking,2016-04-24 00:38:53,RIVERSIDE DRIVE,DYCKMAN STREET,In Public,2016-04-24T08:38:53.000,Precinct,PAYSON AVENUE,10034,,,,40.8663521897,"{u'type': u'Point', u'coordinates': [-73.929288559509, 40.866352189681]}",Street/Sidewalk,-73.9292885595,PHONE,MANHATTAN,Unspecified,2016-04-24T03:29:32.000,The Police Department responded and upon arrival those responsible for the condition were gone.,Closed,PAYSON AVENUE,33200254,1003808,254921,00:38:53,"(-73.92928855950936, 40.866352189680676)",POINT (-73.92928855950936 40.86635218968068)
796,ADDRESS,NYPD,New York City Police Department,1009080022,MANHATTAN,NEW YORK,2016-04-25T22:27:32.000,06 MANHATTAN,Drinking,2016-04-25 20:40:48,3 AVENUE,2 AVENUE,In Public,2016-04-26T04:40:48.000,Precinct,235 EAST 27 STREET,10016,,,,40.7406966166,"{u'type': u'Point', u'coordinates': [-73.979762663235, 40.740696616614]}",Street/Sidewalk,-73.9797626632,PHONE,MANHATTAN,Unspecified,2016-04-25T22:27:32.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,EAST 27 STREET,33207742,989858,209133,20:40:48,"(-73.97976266323451, 40.74069661661391)",POINT (-73.97976266323451 40.74069661661391)
797,BLOCKFACE,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2016-04-30T02:55:50.000,09 MANHATTAN,Drinking,2016-04-30 01:12:35,BROADWAY,RIVERSIDE DRIVE,In Public,2016-04-30T09:12:35.000,Precinct,WEST 141 STREET,10031,,,,40.8243319986,"{u'type': u'Point', u'coordinates': [-73.953375387689, 40.824331998554]}",Street/Sidewalk,-73.9533753877,PHONE,MANHATTAN,Unspecified,2016-04-30T02:55:50.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,WEST 141 STREET,33239104,997154,239607,01:12:35,"(-73.95337538768896, 40.82433199855387)",POINT (-73.95337538768896 40.82433199855387)
798,ADDRESS,NYPD,New York City Police Department,1013300038,MANHATTAN,NEW YORK,2016-05-01T03:14:47.000,06 MANHATTAN,Drinking,2016-05-01 02:48:37,3 AVENUE,2 AVENUE,In Public,2016-05-01T10:48:37.000,Precinct,220 EAST 57 STREET,10022,,,,40.7599370372,"{u'type': u'Point', u'coordinates': [-73.966805222911, 40.759937037226]}",Residential Building/House,-73.9668052229,PHONE,MANHATTAN,Unspecified,2016-05-01T03:14:47.000,The Police Department reviewed your complaint and provided additional information below.,Closed,EAST 57 STREET,33255450,993446,216144,02:48:37,"(-73.96680522291088, 40.75993703722585)",POINT (-73.96680522291088 40.75993703722585)
799,ADDRESS,NYPD,New York City Police Department,1020540092,MANHATTAN,NEW YORK,2016-05-02T23:10:29.000,09 MANHATTAN,Drinking,2016-05-02 22:40:40,WEST 152 STREET,WEST 153 STREET,In Public,2016-05-03T06:40:40.000,Precinct,48 ST NICHOLAS PLACE,10031,,,,40.828739994,"{u'type': u'Point', u'coordinates': [-73.941314281272, 40.828739994045]}",Street/Sidewalk,-73.9413142813,PHONE,MANHATTAN,Unspecified,2016-05-02T23:10:29.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,ST NICHOLAS PLACE,33259251,1000491,241215,22:40:40,"(-73.9413142812716, 40.828739994045264)",POINT (-73.9413142812716 40.82873999404526)
800,ADDRESS,NYPD,New York City Police Department,1003870119,MANHATTAN,NEW YORK,2016-05-10T03:04:10.000,03 MANHATTAN,Drinking,2016-05-10 01:26:35,AVENUE B,AVENUE C,In Public,2016-05-10T09:26:35.000,Precinct,620 EAST 6 STREET,10009,,,,40.7240937576,"{u'type': u'Point', u'coordinates': [-73.980702113755, 40.724093757646]}",Club/Bar/Restaurant,-73.9807021138,PHONE,MANHATTAN,Unspecified,2016-05-10T03:04:10.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,EAST 6 STREET,33310838,989599,203084,01:26:35,"(-73.98070211375489, 40.724093757645576)",POINT (-73.98070211375489 40.72409375764558)
801,ADDRESS,NYPD,New York City Police Department,1020460039,MANHATTAN,NEW YORK,2016-05-10T06:32:46.000,10 MANHATTAN,Drinking,2016-05-10 01:55:37,8 AVENUE,BRADHURST AVENUE,In Public,2016-05-10T09:55:37.000,Precinct,302 WEST 152 STREET,10039,,,,40.8273279595,"{u'type': u'Point', u'coordinates': [-73.938905419515, 40.827327959505]}",Street/Sidewalk,-73.9389054195,PHONE,MANHATTAN,Unspecified,2016-05-10T06:32:47.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WEST 152 STREET,33319617,1001158,240701,01:55:37,"(-73.93890541951515, 40.82732795950461)",POINT (-73.93890541951515 40.82732795950461)
802,ADDRESS,NYPD,New York City Police Department,1019060011,MANHATTAN,NEW YORK,2016-05-11T23:03:10.000,10 MANHATTAN,Drinking,2016-05-11 22:10:48,LENOX AVENUE,7 AVENUE,In Public,2016-05-12T06:10:48.000,Precinct,150 WEST 122 STREET,10027,,,,40.8064315206,"{u'type': u'Point', u'coordinates': [-73.948319983028, 40.80643152058]}",Store/Commercial,-73.948319983,PHONE,MANHATTAN,Unspecified,2016-05-11T23:03:10.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,WEST 122 STREET,33328871,998557,233086,22:10:48,"(-73.94831998302841, 40.806431520579615)",POINT (-73.94831998302841 40.80643152057961)
803,ADDRESS,NYPD,New York City Police Department,1016800015,MANHATTAN,NEW YORK,2016-05-13T23:58:44.000,11 MANHATTAN,Drinking,2016-05-13 21:52:53,2 AVENUE,1 AVENUE,In Public,2016-05-14T05:52:53.000,Precinct,323 EAST 108 STREET,10029,,,,40.7914277318,"{u'type': u'Point', u'coordinates': [-73.940346812513, 40.791427731841]}",Street/Sidewalk,-73.9403468125,ONLINE,MANHATTAN,Unspecified,2016-05-13T23:58:44.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,EAST 108 STREET,33349549,1000768,227621,21:52:53,"(-73.94034681251257, 40.79142773184086)",POINT (-73.94034681251257 40.79142773184086)
804,ADDRESS,NYPD,New York City Police Department,1007720069,MANHATTAN,NEW YORK,2016-05-19T23:04:54.000,04 MANHATTAN,Drinking,2016-05-19 22:48:59,7 AVENUE,8 AVENUE,In Public,2016-05-20T06:48:59.000,Precinct,244 WEST 23 STREET,10011,,,,40.7446453061,"{u'type': u'Point', u'coordinates': [-73.996968550236, 40.74464530605]}",Residential Building/House,-73.9969685502,PHONE,MANHATTAN,Unspecified,2016-05-19T23:04:54.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WEST 23 STREET,33393332,985090,210571,22:48:59,"(-73.99696855023575, 40.74464530605023)",POINT (-73.99696855023575 40.74464530605023)
805,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,2016-05-19T22:29:41.000,09 MANHATTAN,Drinking,2016-05-19 21:35:53,,,In Public,2016-05-20T05:35:53.000,Precinct,,10027,LA SALLE STREET,BROADWAY,,40.8137781893,"{u'type': u'Point', u'coordinates': [-73.959686799678, 40.813778189269]}",Residential Building/House,-73.9596867997,PHONE,MANHATTAN,Unspecified,2016-05-19T22:29:41.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,,33395434,995409,235761,21:35:53,"(-73.95968679967802, 40.81377818926912)",POINT (-73.95968679967802 40.81377818926912)
806,ADDRESS,NYPD,New York City Police Department,1021260010,MANHATTAN,NEW YORK,2016-05-22T23:22:58.000,12 MANHATTAN,Drinking,2016-05-22 21:52:59,AUDUBON AVENUE,ST NICHOLAS AVENUE,In Public,2016-05-23T05:52:59.000,Precinct,560 WEST 170 STREET,10032,,,,40.8419156612,"{u'type': u'Point', u'coordinates': [-73.938075225405, 40.841915661211]}",Street/Sidewalk,-73.9380752254,PHONE,MANHATTAN,Unspecified,2016-05-22T23:22:58.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WEST 170 STREET,33415565,1001384,246016,21:52:59,"(-73.9380752254047, 40.84191566121065)",POINT (-73.9380752254047 40.84191566121065)
807,ADDRESS,NYPD,New York City Police Department,1020540062,MANHATTAN,NEW YORK,2016-05-24T22:42:08.000,09 MANHATTAN,Drinking,2016-05-24 21:27:58,WEST 150 STREET,BEND,In Public,2016-05-25T05:27:58.000,Precinct,409 EDGECOMBE AVENUE,10031,,,,40.8287393961,"{u'type': u'Point', u'coordinates': [-73.940150757129, 40.828739396076]}",Street/Sidewalk,-73.9401507571,PHONE,MANHATTAN,Unspecified,2016-05-24T22:42:08.000,The Police Department issued a summons in response to the complaint.,Closed,EDGECOMBE AVENUE,33427519,1000813,241215,21:27:58,"(-73.94015075712858, 40.82873939607577)",POINT (-73.94015075712858 40.82873939607577)
808,ADDRESS,NYPD,New York City Police Department,1022430362,MANHATTAN,NEW YORK,2016-05-28T08:42:42.000,12 MANHATTAN,Drinking,2016-05-28 00:56:10,PARK TERRACE WEST,SEAMAN AVENUE,In Public,2016-05-28T08:56:10.000,Precinct,565 WEST 215 STREET,10034,,,,40.871367815,"{u'type': u'Point', u'coordinates': [-73.918425135507, 40.87136781503]}",Street/Sidewalk,-73.9184251355,PHONE,MANHATTAN,Unspecified,2016-05-28T08:42:42.000,The Police Department responded and upon arrival those responsible for the condition were gone.,Closed,WEST 215 STREET,33456290,1006811,256751,00:56:10,"(-73.91842513550691, 40.87136781503001)",POINT (-73.91842513550691 40.87136781503001)
809,ADDRESS,NYPD,New York City Police Department,1015170031,MANHATTAN,NEW YORK,2016-05-28T02:42:17.000,08 MANHATTAN,Drinking,2016-05-27 23:13:15,LEXINGTON AVENUE,3 AVENUE,In Public,2016-05-28T07:13:15.000,Precinct,165 EAST 88 STREET,10128,,,,40.7805044247,"{u'type': u'Point', u'coordinates': [-73.953907979348, 40.78050442465]}",Residential Building/House,-73.9539079793,PHONE,MANHATTAN,Unspecified,2016-05-28T02:42:17.000,The Police Department responded and upon arrival those responsible for the condition were gone.,Closed,EAST 88 STREET,33456399,997015,223639,23:13:15,"(-73.95390797934807, 40.78050442465042)",POINT (-73.95390797934807 40.78050442465042)
810,ADDRESS,NYPD,New York City Police Department,1020640027,MANHATTAN,NEW YORK,2016-05-27T23:51:00.000,09 MANHATTAN,Drinking,2016-05-27 20:33:46,ST NICHOLAS AVENUE,CONVENT AVENUE,In Public,2016-05-28T04:33:46.000,Precinct,401 WEST 149 STREET,10031,,,,40.8267345757,"{u'type': u'Point', u'coordinates': [-73.943249177111, 40.8267345757]}",Street/Sidewalk,-73.9432491771,PHONE,MANHATTAN,Unspecified,2016-05-27T23:51:00.000,The Police Department responded and upon arrival those responsible for the condition were gone.,Closed,WEST 149 STREET,33456453,999956,240484,20:33:46,"(-73.94324917711147, 40.826734575700144)",POINT (-73.94324917711147 40.82673457570014)
